datetime,External dew-point temp. (°C),Global radiation (W/m²),Max. adaptive temp. (°C),Daily running mean temp. (°C),Direct radiation (W/m²),Wet-bulb temperature (°C),Wind speed (m/s),Solar azimuth (deg.),Diffuse radiation (W/m²),Dry-bulb temperature (°C)
2003-11-27 14:30:00,0.99,137.000,25.37,10.82,153.555,5.00,4.00,211.0,105.000,8.20
2003-11-27 15:30:00,0.86,76.000,25.37,10.82,190.002,4.90,5.00,224.0,55.000,8.10
2003-11-27 16:30:00,1.70,20.000,25.37,10.82,0.000,4.90,3.00,236.0,20.000,7.50
2003-11-27 17:30:00,1.39,0.000,25.37,10.82,0.000,4.30,3.00,247.4,0.000,6.60
2003-11-27 18:30:00,1.40,0.000,25.37,10.82,0.000,4.20,4.00,258.5,0.000,6.40
2003-11-27 19:30:00,2.48,0.000,25.37,10.82,0.000,4.20,5.00,269.8,0.000,5.60
2003-11-27 20:30:00,2.40,0.000,25.37,10.82,0.000,3.90,4.00,282.2,0.000,5.10
2003-11-27 21:30:00,1.95,0.000,25.37,10.82,0.000,3.60,3.00,296.7,0.000,4.90
2003-11-27 22:30:00,1.99,0.000,25.37,10.82,0.000,3.40,3.00,314.7,0.000,4.50
2003-11-27 23:30:00,1.42,0.000,25.37,10.82,0.000,3.00,4.00,337.8,0.000,4.20
2003-11-28 00:30:00,1.75,0.000,25.37,10.82,0.000,2.80,2.00,4.9,0.000,3.60
2003-11-28 01:30:00,1.39,0.000,25.14,10.11,0.000,2.20,3.00,30.9,0.000,2.80
2003-11-28 02:30:00,1.28,0.000,25.14,10.11,0.000,2.10,4.00,52.2,0.000,2.70
2003-11-28 03:30:00,1.07,0.000,25.14,10.11,0.000,1.90,3.00,68.8,0.000,2.50
2003-11-28 04:30:00,0.96,0.000,25.14,10.11,0.000,1.80,3.00,82.4,0.000,2.40
2003-11-28 05:30:00,0.96,0.000,25.14,10.11,0.000,1.80,3.00,94.3,0.000,2.40
2003-11-28 06:30:00,0.57,0.000,25.14,10.11,0.000,1.70,3.00,105.5,0.000,2.50
2003-11-28 07:30:00,0.92,2.000,25.14,10.11,0.000,1.90,3.00,116.6,2.000,2.60
2003-11-28 08:30:00,0.82,16.000,25.14,10.11,0.000,1.80,3.00,128.2,16.000,2.50
2003-11-28 09:30:00,1.78,55.000,25.14,10.11,41.322,2.70,2.00,140.5,49.000,3.40
2003-11-28 10:30:00,1.88,91.000,25.14,10.11,38.796,3.30,1.00,153.8,82.000,4.40
2003-11-28 11:30:00,2.11,125.000,25.14,10.11,66.986,3.50,1.00,167.9,106.000,4.60
2003-11-28 12:30:00,2.17,151.000,25.14,10.11,178.655,3.80,2.00,182.5,98.000,5.10
2003-11-28 13:30:00,1.74,154.000,25.14,10.11,273.920,3.90,2.00,197.0,80.000,5.60
2003-11-28 14:30:00,1.66,128.000,25.14,10.11,252.524,4.30,2.00,210.9,76.000,6.40
2003-11-28 15:30:00,0.24,72.000,25.14,10.11,212.285,3.60,2.00,223.8,49.000,6.10
2003-11-28 16:30:00,-0.27,18.000,25.14,10.11,0.000,2.90,2.00,235.8,18.000,5.20
2003-11-28 17:30:00,-0.39,0.000,25.14,10.11,0.000,2.40,2.00,247.2,0.000,4.40
2003-11-28 18:30:00,0.34,0.000,25.14,10.11,0.000,2.30,2.00,258.3,0.000,3.70
2003-11-28 19:30:00,0.08,0.000,25.14,10.11,0.000,1.80,1.00,269.6,0.000,3.00
2003-11-28 20:30:00,-0.10,0.000,25.14,10.11,0.000,1.20,2.00,282.0,0.000,2.10
2003-11-28 21:30:00,-0.36,0.000,25.14,10.11,0.000,0.50,2.00,296.4,0.000,1.10
2003-11-28 22:30:00,-0.27,0.000,25.14,10.11,0.000,0.30,2.00,314.5,0.000,0.70
2003-11-28 23:30:00,-0.59,0.000,25.14,10.11,0.000,-0.10,2.00,337.6,0.000,0.30
2003-11-29 00:30:00,-1.11,0.000,25.14,10.11,0.000,-0.60,2.00,4.8,0.000,-0.20
2003-11-29 01:30:00,-1.11,0.000,24.68,8.72,0.000,-0.60,2.00,30.9,0.000,-0.20
2003-11-29 02:30:00,-1.35,0.000,24.68,8.72,0.000,-0.70,2.00,52.3,0.000,-0.20
2003-11-29 03:30:00,-1.02,0.000,24.68,8.72,0.000,0.10,2.00,68.9,0.000,0.90
2003-11-29 04:30:00,-0.59,0.000,24.68,8.72,0.000,0.40,2.00,82.5,0.000,1.10
2003-11-29 05:30:00,-0.82,0.000,24.68,8.72,0.000,0.00,2.00,94.4,0.000,0.60
2003-11-29 06:30:00,-1.42,0.000,24.68,8.72,0.000,-0.40,2.00,105.6,0.000,0.40
2003-11-29 07:30:00,-1.02,0.000,24.68,8.72,0.000,0.10,1.00,116.7,0.000,0.90
2003-11-29 08:30:00,-0.63,15.000,24.68,8.72,0.000,0.80,2.00,128.2,15.000,1.80
2003-11-29 09:30:00,1.24,38.000,24.68,8.72,35.250,2.20,3.00,140.5,33.000,2.90
2003-11-29 10:30:00,1.89,41.000,24.68,8.72,8.745,2.80,4.00,153.8,39.000,3.50
2003-11-29 11:30:00,1.50,43.000,24.68,8.72,0.000,2.70,4.00,167.9,43.000,3.60
2003-11-29 12:30:00,2.07,55.000,24.68,8.72,0.000,3.10,5.00,182.4,55.000,3.90
2003-11-29 13:30:00,2.02,43.000,24.68,8.72,0.000,3.30,4.00,196.9,43.000,4.30
2003-11-29 14:30:00,2.53,15.000,24.68,8.72,0.000,3.90,4.00,210.7,15.000,5.00
2003-11-29 15:30:00,2.01,5.000,24.68,8.72,0.000,3.90,4.00,223.6,5.000,5.40
2003-11-29 16:30:00,2.53,0.000,24.68,8.72,0.000,3.90,4.00,235.7,0.000,5.00
2003-11-29 17:30:00,0.79,0.000,24.68,8.72,0.000,2.70,4.00,247.0,0.000,4.10
2003-11-29 18:30:00,0.75,0.000,24.68,8.72,0.000,2.40,3.00,258.1,0.000,3.60
2003-11-29 19:30:00,0.93,0.000,24.68,8.72,0.000,2.30,3.00,269.4,0.000,3.30
2003-11-29 20:30:00,1.17,0.000,24.68,8.72,0.000,2.00,3.00,281.8,0.000,2.60
2003-11-29 21:30:00,0.75,0.000,24.68,8.72,0.000,1.60,2.00,296.2,0.000,2.20
2003-11-29 22:30:00,0.46,0.000,24.68,8.72,0.000,0.90,1.00,314.2,0.000,1.20
2003-11-29 23:30:00,0.61,0.000,24.68,8.72,0.000,0.90,1.00,337.4,0.000,1.10
2003-11-30 00:30:00,-0.14,0.000,24.68,8.72,0.000,0.30,1.00,4.6,0.000,0.60
2003-11-30 01:30:00,-0.98,0.000,24.26,7.46,0.000,-0.60,0.00,30.9,0.000,-0.30
2003-11-30 02:30:00,-1.40,0.000,24.26,7.46,0.000,-1.00,0.00,52.3,0.000,-0.70
2003-11-30 03:30:00,-1.97,0.000,24.26,7.46,0.000,-1.70,1.00,69.0,0.000,-1.50
2003-11-30 04:30:00,-2.95,0.000,24.26,7.46,0.000,-2.80,0.00,82.5,0.000,-2.70
2003-11-30 05:30:00,-3.00,0.000,24.26,7.46,0.000,-3.00,1.00,94.4,0.000,-3.00
2003-11-30 06:30:00,-2.80,0.000,24.26,7.46,0.000,-2.80,1.00,105.6,0.000,-2.80
2003-11-30 07:30:00,-2.90,0.000,24.26,7.46,0.000,-2.90,1.00,116.7,0.000,-2.90
2003-11-30 08:30:00,-2.60,0.000,24.26,7.46,0.000,-2.60,1.00,128.2,0.000,-2.60
2003-11-30 09:30:00,-2.10,0.000,24.26,7.46,0.000,-2.10,1.00,140.5,0.000,-2.10
2003-11-30 10:30:00,-1.40,30.000,24.26,7.46,0.000,-1.40,0.00,153.8,30.000,-1.40
2003-11-30 11:30:00,-1.30,80.000,24.26,7.46,0.000,-1.30,0.00,167.8,80.000,-1.30
2003-11-30 12:30:00,-1.16,120.000,24.26,7.46,34.368,-0.90,0.00,182.3,110.000,-0.70
2003-11-30 13:30:00,0.15,120.000,24.26,7.46,75.477,0.60,0.00,196.8,100.000,0.90
2003-11-30 14:30:00,0.83,110.000,24.26,7.46,173.848,1.40,0.00,210.6,75.000,1.80
2003-11-30 15:30:00,1.89,70.000,24.26,7.46,287.525,2.80,1.00,223.5,40.000,3.50
2003-11-30 16:30:00,0.60,10.000,24.26,7.46,0.000,2.00,2.00,235.5,10.000,3.00
2003-11-30 17:30:00,0.92,0.000,24.26,7.46,0.000,1.90,2.00,246.9,0.000,2.60
2003-11-30 18:30:00,1.64,0.000,24.26,7.46,0.000,2.70,3.00,257.9,0.000,3.50
2003-11-30 19:30:00,2.23,0.000,24.26,7.46,0.000,3.00,2.00,269.2,0.000,3.60
2003-11-30 20:30:00,2.38,0.000,24.26,7.46,0.000,3.40,2.00,281.6,0.000,4.20
2003-11-30 21:30:00,2.84,0.000,24.26,7.46,0.000,3.70,3.00,295.9,0.000,4.40
2003-11-30 22:30:00,3.42,0.000,24.26,7.46,0.000,3.90,4.00,314.0,0.000,4.30
2003-11-30 23:30:00,3.72,0.000,24.26,7.46,0.000,4.20,3.00,337.1,0.000,4.60
2003-12-01 00:30:00,3.72,0.000,24.26,7.46,0.000,4.20,2.00,4.5,0.000,4.60
2003-12-01 01:30:00,2.77,0.000,23.82,6.13,0.000,3.40,4.00,30.8,0.000,3.90
2003-12-01 02:30:00,2.29,0.000,23.82,6.13,0.000,3.30,4.00,52.3,0.000,4.10
2003-12-01 03:30:00,2.29,0.000,23.82,6.13,0.000,3.30,5.00,69.0,0.000,4.10
2003-12-01 04:30:00,2.18,0.000,23.82,6.13,0.000,3.20,5.00,82.6,0.000,4.00
2003-12-01 05:30:00,2.05,0.000,23.82,6.13,0.000,3.20,5.00,94.5,0.000,4.10
2003-12-01 06:30:00,1.30,0.000,23.82,6.13,0.000,2.90,4.00,105.7,0.000,4.10
2003-12-01 07:30:00,1.83,0.000,23.82,6.13,0.000,3.00,4.00,116.7,0.000,3.90
2003-12-01 08:30:00,1.69,15.000,23.82,6.13,0.000,3.00,5.00,128.3,15.000,4.00
2003-12-01 09:30:00,1.42,65.000,23.82,6.13,0.000,3.00,4.00,140.5,65.000,4.20
2003-12-01 10:30:00,1.77,100.000,23.82,6.13,0.000,3.20,3.00,153.7,100.000,4.30
2003-12-01 11:30:00,1.47,95.000,23.82,6.13,0.000,3.30,4.00,167.7,95.000,4.70
2003-12-01 12:30:00,0.67,70.000,23.82,6.13,17.344,3.10,5.00,182.2,65.000,4.90
2003-12-01 13:30:00,1.50,40.000,23.82,6.13,19.043,3.20,5.00,196.6,35.000,4.50
2003-12-01 14:30:00,1.91,20.000,23.82,6.13,0.000,3.20,5.00,210.4,20.000,4.20
2003-12-01 15:30:00,2.13,5.000,23.82,6.13,0.000,3.40,5.00,223.3,5.000,4.40
2003-12-01 16:30:00,2.69,0.000,23.82,6.13,0.000,3.80,6.00,235.3,0.000,4.70
2003-12-01 17:30:00,2.64,0.000,23.82,6.13,0.000,4.00,6.00,246.7,0.000,5.10
2003-12-01 18:30:00,2.38,0.000,23.82,6.13,0.000,4.00,6.00,257.7,0.000,5.30
2003-12-01 19:30:00,3.14,0.000,23.82,6.13,0.000,4.10,6.00,269.1,0.000,4.90
2003-12-01 20:30:00,2.77,0.000,23.82,6.13,0.000,4.00,7.00,281.3,0.000,5.00
2003-12-01 21:30:00,2.40,0.000,23.82,6.13,0.000,3.90,5.00,295.7,0.000,5.10
2003-12-01 22:30:00,2.56,0.000,23.82,6.13,0.000,3.80,5.00,313.7,0.000,4.80
2003-12-01 23:30:00,1.95,0.000,23.82,6.13,0.000,3.60,4.00,336.9,0.000,4.90
2003-12-02 00:30:00,1.70,0.000,23.82,6.13,0.000,3.50,4.00,4.3,0.000,4.90
2003-12-02 01:30:00,1.30,0.000,23.71,5.80,0.000,2.90,4.00,30.8,0.000,4.10
2003-12-02 02:30:00,0.64,0.000,23.71,5.80,0.000,2.30,3.00,52.3,0.000,3.50
2003-12-02 03:30:00,0.49,0.000,23.71,5.80,0.000,1.90,2.00,69.0,0.000,2.90
2003-12-02 04:30:00,0.20,0.000,23.71,5.80,0.000,1.50,1.00,82.6,0.000,2.40
2003-12-02 05:30:00,-0.30,0.000,23.71,5.80,0.000,0.70,1.00,94.5,0.000,1.40
2003-12-02 06:30:00,-0.73,0.000,23.71,5.80,0.000,0.10,1.00,105.7,0.000,0.70
2003-12-02 07:30:00,-0.64,2.000,23.71,5.80,0.000,0.20,2.00,116.8,2.000,0.80
2003-12-02 08:30:00,-0.67,13.000,23.71,5.80,0.000,-0.30,1.00,128.3,13.000,0.00
2003-12-02 09:30:00,-0.46,51.000,23.71,5.80,105.806,-0.10,0.00,140.5,37.000,0.20
2003-12-02 10:30:00,-0.30,100.000,23.71,5.80,100.235,0.70,1.00,153.7,78.000,1.40
2003-12-02 11:30:00,-0.38,138.000,23.71,5.80,91.977,1.20,2.00,167.7,113.000,2.30
2003-12-02 12:30:00,0.85,166.000,23.71,5.80,150.498,2.10,1.00,182.1,123.000,3.00
2003-12-02 13:30:00,1.47,141.000,23.71,5.80,119.106,2.80,2.00,196.5,110.000,3.80
2003-12-02 14:30:00,1.30,85.000,23.71,5.80,25.354,2.90,3.00,210.3,80.000,4.10
2003-12-02 15:30:00,1.55,45.000,23.71,5.80,9.920,3.00,2.00,223.2,44.000,4.10
2003-12-02 16:30:00,1.33,11.000,23.71,5.80,0.000,2.80,2.00,235.2,11.000,3.90
2003-12-02 17:30:00,0.86,0.000,23.71,5.80,0.000,2.50,4.00,246.5,0.000,3.70
2003-12-02 18:30:00,0.78,0.000,23.71,5.80,0.000,2.30,4.00,257.6,0.000,3.40
2003-12-02 19:30:00,1.33,0.000,23.71,5.80,0.000,2.80,4.00,268.9,0.000,3.90
2003-12-02 20:30:00,0.99,0.000,23.71,5.80,0.000,3.00,5.00,281.1,0.000,4.50
2003-12-02 21:30:00,1.56,0.000,23.71,5.80,0.000,3.50,5.00,295.5,0.000,5.00
2003-12-02 22:30:00,2.11,0.000,23.71,5.80,0.000,4.10,5.00,313.4,0.000,5.70
2003-12-02 23:30:00,3.12,0.000,23.71,5.80,0.000,5.00,5.00,336.6,0.000,6.60
2003-12-03 00:30:00,3.80,0.000,23.71,5.80,0.000,5.50,6.00,4.2,0.000,7.00
2003-12-03 01:30:00,5.23,0.000,23.55,5.29,0.000,6.60,6.00,30.7,0.000,7.90
2003-12-03 02:30:00,6.32,0.000,23.55,5.29,0.000,7.50,6.00,52.3,0.000,8.70
2003-12-03 03:30:00,6.44,0.000,23.55,5.29,0.000,7.80,6.00,69.1,0.000,9.20
2003-12-03 04:30:00,5.68,0.000,23.55,5.29,0.000,7.10,7.00,82.7,0.000,8.50
2003-12-03 05:30:00,3.99,0.000,23.55,5.29,0.000,6.20,7.00,94.6,0.000,8.20
2003-12-03 06:30:00,2.60,0.000,23.55,5.29,0.000,5.10,8.00,105.7,0.000,7.20
2003-12-03 07:30:00,1.49,1.000,23.55,5.29,0.000,3.80,8.00,116.8,1.000,5.60
2003-12-03 08:30:00,0.59,3.000,23.55,5.29,0.000,3.40,7.00,128.3,3.000,5.50
2003-12-03 09:30:00,0.64,77.000,23.55,5.29,386.610,3.20,7.00,140.5,27.000,5.10
2003-12-03 10:30:00,-0.41,154.000,23.55,5.29,452.424,2.90,7.00,153.6,56.000,5.30
2003-12-03 11:30:00,-1.77,199.000,23.55,5.29,494.211,2.60,7.00,167.6,66.000,5.70
2003-12-03 12:30:00,-3.25,229.000,23.55,5.29,575.431,2.20,7.00,182.0,66.000,5.90
2003-12-03 13:30:00,-2.53,187.000,23.55,5.29,433.946,2.50,7.00,196.4,75.000,6.00
2003-12-03 14:30:00,-1.69,124.000,23.55,5.29,296.943,2.80,6.00,210.2,66.000,6.00
2003-12-03 15:30:00,-3.00,62.000,23.55,5.29,302.343,2.00,7.00,223.0,32.000,5.40
2003-12-03 16:30:00,-2.18,13.000,23.55,5.29,0.000,2.00,5.00,235.0,13.000,4.90
2003-12-03 17:30:00,-1.94,0.000,23.55,5.29,0.000,1.80,5.00,246.4,0.000,4.40
2003-12-03 18:30:00,-1.55,0.000,23.55,5.29,0.000,1.60,4.00,257.4,0.000,3.80
2003-12-03 19:30:00,-0.67,0.000,23.55,5.29,0.000,1.60,3.00,268.7,0.000,3.20
2003-12-03 20:30:00,-1.09,0.000,23.55,5.29,0.000,1.20,4.00,280.9,0.000,2.80
2003-12-03 21:30:00,-0.73,0.000,23.55,5.29,0.000,1.40,4.00,295.2,0.000,2.90
2003-12-03 22:30:00,-1.66,0.000,23.55,5.29,0.000,1.50,4.00,313.2,0.000,3.70
2003-12-03 23:30:00,-2.42,0.000,23.55,5.29,0.000,1.10,5.00,336.4,0.000,3.50
2003-12-04 00:30:00,-2.22,0.000,23.55,5.29,0.000,1.00,5.00,4.0,0.000,3.20
2003-12-04 01:30:00,-1.81,0.000,23.56,5.34,0.000,0.80,4.00,30.6,0.000,2.60
2003-12-04 02:30:00,-1.25,0.000,23.56,5.34,0.000,0.90,3.00,52.3,0.000,2.40
2003-12-04 03:30:00,-1.23,0.000,23.56,5.34,0.000,1.20,3.00,69.1,0.000,2.90
2003-12-04 04:30:00,-2.29,0.000,23.56,5.34,0.000,0.50,4.00,82.7,0.000,2.40
2003-12-04 05:30:00,-3.01,0.000,23.56,5.34,0.000,0.00,4.00,94.6,0.000,2.00
2003-12-04 06:30:00,-4.85,0.000,23.56,5.34,0.000,-1.10,5.00,105.7,0.000,1.40
2003-12-04 07:30:00,-4.76,1.000,23.56,5.34,0.000,-1.30,4.00,116.8,1.000,1.00
2003-12-04 08:30:00,-5.28,11.000,23.56,5.34,0.000,-1.70,4.00,128.3,11.000,0.60
2003-12-04 09:30:00,-6.25,86.000,23.56,5.34,419.181,-2.00,4.00,140.5,33.000,0.60
2003-12-04 10:30:00,-5.11,170.000,23.56,5.34,561.164,-1.30,6.00,153.6,50.000,1.20
2003-12-04 11:30:00,-4.93,225.000,23.56,5.34,619.054,-0.90,7.00,167.5,60.000,1.80
2003-12-04 12:30:00,-5.50,241.000,23.56,5.34,633.613,-0.80,7.00,181.9,63.000,2.30
2003-12-04 13:30:00,-5.25,222.000,23.56,5.34,632.715,-0.50,7.00,196.3,60.000,2.70
2003-12-04 14:30:00,-5.43,148.000,23.56,5.34,511.457,-0.50,6.00,210.0,49.000,2.80
2003-12-04 15:30:00,-4.75,62.000,23.56,5.34,317.098,-0.40,5.00,222.9,31.000,2.60
2003-12-04 16:30:00,-5.27,15.000,23.56,5.34,0.000,-0.90,5.00,234.9,15.000,2.00
2003-12-04 17:30:00,-5.62,0.000,23.56,5.34,0.000,-1.40,5.00,246.2,0.000,1.30
2003-12-04 18:30:00,-4.90,0.000,23.56,5.34,0.000,-1.40,4.00,257.2,0.000,0.90
2003-12-04 19:30:00,-5.15,0.000,23.56,5.34,0.000,-1.60,3.00,268.5,0.000,0.70
2003-12-04 20:30:00,-5.37,0.000,23.56,5.34,0.000,-1.90,2.00,280.7,0.000,0.30
2003-12-04 21:30:00,-5.32,0.000,23.56,5.34,0.000,-2.00,2.00,295.0,0.000,0.10
2003-12-04 22:30:00,-5.45,0.000,23.56,5.34,0.000,-2.10,2.00,312.9,0.000,0.00
2003-12-04 23:30:00,-5.45,0.000,23.56,5.34,0.000,-2.10,3.00,336.1,0.000,0.00
2003-12-05 00:30:00,-5.09,0.000,23.56,5.34,0.000,-2.10,2.00,3.8,0.000,-0.20
2003-12-05 01:30:00,-4.87,0.000,23.30,4.56,0.000,-2.20,3.00,30.6,0.000,-0.50
2003-12-05 02:30:00,-4.26,0.000,23.30,4.56,0.000,-1.70,2.00,52.3,0.000,0.00
2003-12-05 03:30:00,-3.65,0.000,23.30,4.56,0.000,-1.20,3.00,69.1,0.000,0.50
2003-12-05 04:30:00,-3.04,0.000,23.30,4.56,0.000,-0.70,3.00,82.7,0.000,1.00
2003-12-05 05:30:00,-1.91,0.000,23.30,4.56,0.000,-0.10,3.00,94.6,0.000,1.30
2003-12-05 06:30:00,-1.21,0.000,23.30,4.56,0.000,0.50,2.00,105.8,0.000,1.70
2003-12-05 07:30:00,-0.67,0.000,23.30,4.56,0.000,0.90,2.00,116.8,0.000,2.00
2003-12-05 08:30:00,0.14,0.000,23.30,4.56,0.000,1.30,2.00,128.3,0.000,2.10
2003-12-05 09:30:00,0.46,0.000,23.30,4.56,0.000,1.60,2.00,140.4,0.000,2.40
2003-12-05 10:30:00,1.49,18.000,23.30,4.56,0.000,2.30,3.00,153.5,18.000,2.90
2003-12-05 11:30:00,2.26,42.000,23.30,4.56,0.000,2.90,3.00,167.5,42.000,3.40
2003-12-05 12:30:00,2.98,40.000,23.30,4.56,0.000,3.60,3.00,181.8,40.000,4.10
2003-12-05 13:30:00,3.76,32.000,23.30,4.56,0.000,4.00,3.00,196.2,32.000,4.20
2003-12-05 14:30:00,3.86,24.000,23.30,4.56,0.000,4.10,3.00,209.9,24.000,4.30
2003-12-05 15:30:00,4.15,11.000,23.30,4.56,0.000,4.50,2.00,222.7,11.000,4.80
2003-12-05 16:30:00,4.46,3.000,23.30,4.56,0.000,4.80,2.00,234.7,3.000,5.10
2003-12-05 17:30:00,4.88,0.000,23.30,4.56,0.000,5.10,1.00,246.0,0.000,5.30
2003-12-05 18:30:00,5.48,0.000,23.30,4.56,0.000,5.80,2.00,257.1,0.000,6.10
2003-12-05 19:30:00,6.09,0.000,23.30,4.56,0.000,6.40,1.00,268.3,0.000,6.70
2003-12-05 20:30:00,8.03,0.000,23.30,4.56,0.000,8.30,2.00,280.5,0.000,8.60
2003-12-05 21:30:00,8.34,0.000,23.30,4.56,0.000,8.70,3.00,294.8,0.000,9.10
2003-12-05 22:30:00,8.44,0.000,23.30,4.56,0.000,8.80,3.00,312.7,0.000,9.20
2003-12-05 23:30:00,8.88,0.000,23.30,4.56,0.000,9.40,4.00,335.9,0.000,10.00
2003-12-06 00:30:00,9.28,0.000,23.30,4.56,0.000,9.70,3.00,3.6,0.000,10.20
2003-12-06 01:30:00,9.21,0.000,23.29,4.52,0.000,9.80,4.00,30.5,0.000,10.50
2003-12-06 02:30:00,8.91,0.000,23.29,4.52,0.000,9.60,5.00,52.3,0.000,10.40
2003-12-06 03:30:00,7.99,0.000,23.29,4.52,0.000,8.80,5.00,69.1,0.000,9.70
2003-12-06 04:30:00,7.35,0.000,23.29,4.52,0.000,8.10,3.00,82.8,0.000,8.90
2003-12-06 05:30:00,7.89,0.000,23.29,4.52,0.000,8.80,4.00,94.6,0.000,9.80
2003-12-06 06:30:00,7.99,0.000,23.29,4.52,0.000,8.80,4.00,105.8,0.000,9.70
2003-12-06 07:30:00,7.91,0.000,23.29,4.52,0.000,8.90,5.00,116.8,0.000,10.00
2003-12-06 08:30:00,8.29,3.000,23.29,4.52,0.000,9.00,5.00,128.2,3.000,9.80
2003-12-06 09:30:00,7.80,17.000,23.29,4.52,0.000,8.80,5.00,140.4,17.000,9.90
2003-12-06 10:30:00,7.62,76.000,23.29,4.52,119.835,8.90,6.00,153.5,51.000,10.30
2003-12-06 11:30:00,7.89,118.000,23.29,4.52,114.630,9.40,6.00,167.4,88.000,11.10
2003-12-06 12:30:00,7.61,83.000,23.29,4.52,18.076,9.40,7.00,181.7,78.000,11.40
2003-12-06 13:30:00,7.81,53.000,23.29,4.52,0.000,9.50,6.00,196.0,53.000,11.40
2003-12-06 14:30:00,7.92,43.000,23.29,4.52,0.000,9.60,6.00,209.8,43.000,11.50
2003-12-06 15:30:00,8.04,17.000,23.29,4.52,0.000,9.70,5.00,222.6,17.000,11.60
2003-12-06 16:30:00,8.12,0.000,23.29,4.52,0.000,9.70,5.00,234.6,0.000,11.50
2003-12-06 17:30:00,8.04,0.000,23.29,4.52,0.000,9.70,7.00,245.9,0.000,11.60
2003-12-06 18:30:00,7.94,0.000,23.29,4.52,0.000,9.70,6.00,256.9,0.000,11.70
2003-12-06 19:30:00,8.35,0.000,23.29,4.52,0.000,9.90,7.00,268.1,0.000,11.70
2003-12-06 20:30:00,8.63,0.000,23.29,4.52,0.000,10.00,7.00,280.3,0.000,11.60
2003-12-06 21:30:00,8.74,0.000,23.29,4.52,0.000,10.10,7.00,294.6,0.000,11.70
2003-12-06 22:30:00,8.55,0.000,23.29,4.52,0.000,10.00,8.00,312.4,0.000,11.70
2003-12-06 23:30:00,8.63,0.000,23.29,4.52,0.000,10.00,7.00,335.7,0.000,11.60
2003-12-07 00:30:00,8.55,0.000,23.29,4.52,0.000,10.00,7.00,3.5,0.000,11.70
2003-12-07 01:30:00,8.73,0.000,23.71,5.79,0.000,10.00,7.00,30.4,0.000,11.50
2003-12-07 02:30:00,8.91,0.000,23.71,5.79,0.000,10.10,7.00,52.3,0.000,11.50
2003-12-07 03:30:00,8.94,0.000,23.71,5.79,0.000,10.20,7.00,69.1,0.000,11.70
2003-12-07 04:30:00,9.02,0.000,23.71,5.79,0.000,10.20,7.00,82.8,0.000,11.60
2003-12-07 05:30:00,8.43,0.000,23.71,5.79,0.000,9.90,7.00,94.6,0.000,11.60
2003-12-07 06:30:00,9.01,0.000,23.71,5.79,0.000,10.10,8.00,105.8,0.000,11.40
2003-12-07 07:30:00,8.73,0.000,23.71,5.79,0.000,10.00,7.00,116.8,0.000,11.50
2003-12-07 08:30:00,8.55,8.000,23.71,5.79,0.000,10.00,7.00,128.2,8.000,11.70
2003-12-07 09:30:00,8.26,16.000,23.71,5.79,0.000,9.90,8.00,140.4,16.000,11.80
2003-12-07 10:30:00,7.78,48.000,23.71,5.79,0.000,9.80,8.00,153.4,48.000,12.10
2003-12-07 11:30:00,8.36,67.000,23.71,5.79,0.000,10.00,9.00,167.3,67.000,11.90
2003-12-07 12:30:00,7.88,50.000,23.71,5.79,0.000,9.90,8.00,181.6,50.000,12.20
2003-12-07 13:30:00,8.18,33.000,23.71,5.79,0.000,10.00,7.00,195.9,33.000,12.10
2003-12-07 14:30:00,8.28,20.000,23.71,5.79,0.000,10.00,8.00,209.6,20.000,12.00
2003-12-07 15:30:00,7.46,7.000,23.71,5.79,0.000,9.60,7.00,222.5,7.000,12.00
2003-12-07 16:30:00,8.05,0.000,23.71,5.79,0.000,9.80,9.00,234.4,0.000,11.80
2003-12-07 17:30:00,7.96,0.000,23.71,5.79,0.000,9.80,10.00,245.7,0.000,11.90
2003-12-07 18:30:00,8.16,0.000,23.71,5.79,0.000,9.90,9.00,256.7,0.000,11.90
2003-12-07 19:30:00,8.07,0.000,23.71,5.79,0.000,9.90,9.00,268.0,0.000,12.00
2003-12-07 20:30:00,8.07,0.000,23.71,5.79,0.000,9.90,10.00,280.1,0.000,12.00
2003-12-07 21:30:00,8.07,0.000,23.71,5.79,0.000,9.90,11.00,294.4,0.000,12.00
2003-12-07 22:30:00,7.97,0.000,23.71,5.79,0.000,9.90,12.00,312.2,0.000,12.10
2003-12-07 23:30:00,8.07,0.000,23.71,5.79,0.000,9.90,13.00,335.4,0.000,12.00
2003-12-08 00:30:00,8.81,0.000,23.71,5.79,0.000,10.00,12.00,3.3,0.000,11.40
2003-12-08 01:30:00,8.94,0.000,24.11,6.99,0.000,10.20,11.00,30.3,0.000,11.70
2003-12-08 02:30:00,7.48,0.000,24.11,6.99,0.000,9.20,10.00,52.2,0.000,11.10
2003-12-08 03:30:00,5.86,0.000,24.11,6.99,0.000,8.30,9.00,69.1,0.000,10.80
2003-12-08 04:30:00,5.15,0.000,24.11,6.99,0.000,7.60,7.00,82.8,0.000,10.00
2003-12-08 05:30:00,5.59,0.000,24.11,6.99,0.000,7.50,6.00,94.7,0.000,9.40
2003-12-08 06:30:00,5.68,0.000,24.11,6.99,0.000,7.30,6.00,105.8,0.000,8.90
2003-12-08 07:30:00,5.24,0.000,24.11,6.99,0.000,7.00,5.00,116.8,0.000,8.70
2003-12-08 08:30:00,5.12,13.000,24.11,6.99,0.000,6.70,5.00,128.2,13.000,8.20
